,Unnamed: 0,docname,challenge,reversecosine,reversecosine_z,doctype,insp_A,insp_type
317,317,bone-marrow_I-035,bone-marrow,-0.050456498,-0.320368989,I,Innovations in Donation,Analogies
318,318,bone-marrow_I-036,bone-marrow,-0.026869963,0.4842686020000001,I,Ripple Effects,Analogies
319,319,bone-marrow_I-037,bone-marrow,-0.013473967,0.941263332,I,Ripple Effects,Analogies
320,320,bone-marrow_I-038,bone-marrow,-0.050317047,-0.315611701,I,Inspire Us,Random
321,321,bone-marrow_I-039,bone-marrow,-0.058572725,-0.5972482029999999,I,Inspire Us,Random
322,322,bone-marrow_I-040,bone-marrow,-0.075887934,-1.187944041,I,,NaN
323,323,bone-marrow_I-041,bone-marrow,-0.112236957,-2.427964682,I,Personal Experiences,Empathy
324,324,bone-marrow_I-042,bone-marrow,-0.088682636,-1.624426057,I,,NaN
325,325,bone-marrow_I-043,bone-marrow,-0.012325386,0.980446357,I,Innovations in Donation,Analogies
326,326,bone-marrow_I-044,bone-marrow,-0.085757206,-1.524627115,I,,NaN
327,327,bone-marrow_I-045,bone-marrow,-0.054042327,-0.442696946,I,,NaN
328,328,bone-marrow_I-046,bone-marrow,-0.02328279,0.606642412,I,Ripple Effects,Analogies
329,329,bone-marrow_I-047,bone-marrow,-0.032564546,0.290002032,I,Innovations in Donation,Analogies
330,330,bone-marrow_I-048,bone-marrow,-0.088133289,-1.605685483,I,Personal Experiences,Empathy
331,331,bone-marrow_I-049,bone-marrow,-0.06851942,-0.936572501,I,Innovations in Donation,Analogies
332,332,bone-marrow_I-050,bone-marrow,-0.021856783,0.6552896260000001,I,Ripple Effects,Analogies
333,333,bone-marrow_I-051,bone-marrow,-0.015856598,0.859981598,I,Inspire Us,Random
334,334,bone-marrow_I-052,bone-marrow,-0.023863213,0.5868416999999999,I,Inspire Us,Random
335,335,bone-marrow_I-053,bone-marrow,-0.07555727799999999,-1.176663951,I,Personal Experiences,Empathy
336,336,bone-marrow_I-054,bone-marrow,-0.071095511,-1.024454014,I,Innovations in Donation,Analogies
337,337,bone-marrow_I-055,bone-marrow,-0.108612619,-2.304323033,I,Innovations in Donation,Analogies
338,338,bone-marrow_I-056,bone-marrow,-0.03317407,0.269208551,I,Ripple Effects,Analogies
339,339,bone-marrow_I-057,bone-marrow,-0.0031404590000000004,1.293783474,I,Inspire Us,Random
340,340,bone-marrow_I-058,bone-marrow,-0.059643808,-0.633787436,I,Ripple Effects,Analogies
341,341,bone-marrow_I-059,bone-marrow,-0.044910674000000005,-0.131177224,I,Innovations in Donation,Analogies
342,342,bone-marrow_I-060,bone-marrow,-0.019458597,0.737102003,I,Ripple Effects,Analogies
343,343,bone-marrow_I-061,bone-marrow,-0.031093995,0.340168811,I,Innovations in Donation,Analogies
344,344,bone-marrow_I-062,bone-marrow,-0.042553079,-0.050749567,I,Inspire Us,Random
345,345,bone-marrow_I-063,bone-marrow,-0.010379884,1.046815742,I,,NaN
346,346,bone-marrow_I-064,bone-marrow,-0.07111827,-1.025230396,I,Innovations in Donation,Analogies
347,347,bone-marrow_I-065,bone-marrow,-0.109673233,-2.340505095,I,,NaN
348,348,bone-marrow_I-066,bone-marrow,-0.015207807,0.882114648,I,,NaN
349,349,bone-marrow_I-067,bone-marrow,-0.070696407,-1.010838867,I,Inspire Us,Random
350,350,bone-marrow_I-068,bone-marrow,-0.16442797,-4.208423374,I,Innovations in Donation,Analogies
351,351,bone-marrow_I-069,bone-marrow,-0.061426919,-0.6946169659999999,I,Innovations in Donation,Analogies
352,352,bone-marrow_I-070,bone-marrow,-0.044949185,-0.132490973,I,Personal Experiences,Empathy
353,353,bone-marrow_I-071,bone-marrow,-0.019175516,0.7467591179999999,I,Innovations in Donation,Analogies
354,354,bone-marrow_I-072,bone-marrow,-0.030630936,0.35596574200000003,I,Personal Experiences,Empathy
355,355,bone-marrow_I-073,bone-marrow,-0.068188344,-0.925278106,I,Ripple Effects,Analogies
356,356,bone-marrow_I-074,bone-marrow,-0.127203049,-2.9385221180000003,I,Inspire Us,Random
357,357,bone-marrow_I-075,bone-marrow,-0.076918189,-1.223090447,I,Innovations in Donation,Analogies
358,358,bone-marrow_I-076,bone-marrow,-0.003053378,1.2967542090000002,I,Ripple Effects,Analogies
359,359,bone-marrow_I-077,bone-marrow,-0.046128785,-0.172732185,I,Innovations in Donation,Analogies
360,360,bone-marrow_I-078,bone-marrow,-0.003056738,1.296639581,I,Inspire Us,Random
361,361,bone-marrow_I-079,bone-marrow,-0.06487646,-0.81229558,I,Innovations in Donation,Analogies
362,362,bone-marrow_I-080,bone-marrow,-0.106890662,-2.245579717,I,,NaN
363,363,bone-marrow_I-081,bone-marrow,-0.081089175,-1.365380627,I,,NaN
364,364,bone-marrow_I-082,bone-marrow,-0.031489939,0.326661464,I,,NaN
365,365,bone-marrow_I-083,bone-marrow,-0.011477709,1.00936423,I,Inspire Us,Random
366,366,bone-marrow_I-084,bone-marrow,-0.009485968,1.077311041,I,Innovations in Donation,Analogies
367,367,bone-marrow_I-085,bone-marrow,-0.087618624,-1.588128056,I,,NaN
368,368,bone-marrow_I-086,bone-marrow,-0.097902798,-1.938965221,I,Innovations in Donation,Analogies
369,369,bone-marrow_I-087,bone-marrow,-0.004238115,1.256337754,I,Inspire Us,Random
370,370,bone-marrow_I-088,bone-marrow,-0.048318961,-0.247448448,I,Innovations in Donation,Analogies
371,371,bone-marrow_I-089,bone-marrow,-0.00425466,1.255773315,I,Innovations in Donation,Analogies
372,372,bone-marrow_I-090,bone-marrow,-0.049402256,-0.28440429300000003,I,Innovations in Donation,Analogies
373,373,bone-marrow_I-091,bone-marrow,-0.001912674,1.335668489,I,Ripple Effects,Analogies
374,374,bone-marrow_I-092,bone-marrow,-0.001940669,1.334713455,I,Ripple Effects,Analogies
375,375,bone-marrow_I-093,bone-marrow,-0.07250311799999999,-1.072473508,I,Inspire Us,Random
376,376,bone-marrow_I-094,bone-marrow,-0.001915915,1.335557929,I,Innovations in Donation,Analogies
377,377,bone-marrow_I-095,bone-marrow,-0.00913282,1.089358434,I,Innovations in Donation,Analogies
378,378,bone-marrow_I-096,bone-marrow,-0.002619053,1.311570862,I,Ripple Effects,Analogies
379,379,bone-marrow_I-097,bone-marrow,-0.002292696,1.322704294,I,Inspire Us,Random
380,380,bone-marrow_I-098,bone-marrow,-0.08090501,-1.35909796,I,Inspire Us,Random
381,381,bone-marrow_I-099,bone-marrow,-0.033336404,0.263670648,I,,NaN
382,382,bone-marrow_I-100,bone-marrow,-0.04664962,-0.190500108,I,Inspire Us,Random
383,383,bone-marrow_I-101,bone-marrow,-0.055665155999999986,-0.498058584,I,Inspire Us,Random
384,384,bone-marrow_I-102,bone-marrow,-0.02112207,0.6803538159999999,I,Inspire Us,Random
385,385,bone-marrow_I-103,bone-marrow,-0.063538905,-0.766665845,I,Inspire Us,Random
386,386,bone-marrow_I-104,bone-marrow,-0.003646167,1.276531633,I,Innovations in Donation,Analogies
387,387,bone-marrow_I-105,bone-marrow,-0.055149056,-0.480452214,I,Innovations in Donation,Analogies
388,388,bone-marrow_I-106,bone-marrow,-0.08302362,-1.431372811,I,Innovations in Donation,Analogies
389,389,bone-marrow_I-107,bone-marrow,-0.08739625,-1.58054193,I,Innovations in Donation,Analogies
390,390,bone-marrow_I-108,bone-marrow,-0.038391849,0.091207806,I,Innovations in Donation,Analogies
391,391,bone-marrow_I-109,bone-marrow,-0.040468017,0.020380841,I,Ripple Effects,Analogies
392,392,bone-marrow_I-110,bone-marrow,-0.059172782,-0.617718731,I,Innovations in Donation,Analogies
393,393,bone-marrow_I-111,bone-marrow,-0.042714819,-0.056267191,I,Innovations in Donation,Analogies
394,394,bone-marrow_I-112,bone-marrow,-0.019519934,0.735009523,I,Innovations in Donation,Analogies
395,395,bone-marrow_I-113,bone-marrow,-0.04555467,-0.153146656,I,Innovations in Donation,Analogies
396,396,bone-marrow_I-114,bone-marrow,-0.00629156,1.186285948,I,Innovations in Donation,Analogies
397,397,bone-marrow_I-115,bone-marrow,-0.001710086,1.342579638,I,Innovations in Donation,Analogies
398,398,bone-marrow_I-116,bone-marrow,-0.023256358,0.607544115,I,,NaN
399,399,bone-marrow_I-117,bone-marrow,-0.043366382,-0.078494816,I,Innovations in Donation,Analogies
400,400,bone-marrow_I-118,bone-marrow,-0.015120628,0.885088676,I,Innovations in Donation,Analogies
401,401,bone-marrow_I-119,bone-marrow,-0.045876165,-0.164114223,I,Innovations in Donation,Analogies
402,402,bone-marrow_I-120,bone-marrow,-0.083820534,-1.4585589719999998,I,Inspire Us,Random
403,403,bone-marrow_I-121,bone-marrow,-0.001880682,1.3367598790000002,I,Innovations in Donation,Analogies
404,404,bone-marrow_I-122,bone-marrow,-0.002306333,1.322239101,I,Inspire Us,Random
405,405,bone-marrow_I-123,bone-marrow,-0.008793819,1.100923186,I,Ripple Effects,Analogies
406,406,bone-marrow_I-124,bone-marrow,-0.004550138,1.245693295,I,Innovations in Donation,Analogies
407,407,bone-marrow_I-125,bone-marrow,-0.018604902,0.7662251959999999,I,Ripple Effects,Analogies
408,408,bone-marrow_I-126,bone-marrow,-0.050493349000000014,-0.321626142,I,Innovations in Donation,Analogies
409,409,bone-marrow_I-127,bone-marrow,-0.015241022,0.88098153,I,,NaN
410,410,bone-marrow_I-128,bone-marrow,-0.0460312,-0.169403129,I,Ripple Effects,Analogies
411,411,bone-marrow_I-129,bone-marrow,-0.032181475,0.303070199,I,Inspire Us,Random
412,412,bone-marrow_I-130,bone-marrow,-0.05058074,-0.32460742600000003,I,Inspire Us,Random
413,413,bone-marrow_I-131,bone-marrow,-0.0013750879999999998,1.354007831,I,Innovations in Donation,Analogies
414,414,bone-marrow_I-132,bone-marrow,-0.003732191,1.273596978,I,Inspire Us,Random
415,415,bone-marrow_I-133,bone-marrow,-0.081928136,-1.394001175,I,,NaN
416,416,bone-marrow_I-134,bone-marrow,-0.017224028,0.8133326940000001,I,Inspire Us,Random
417,417,bone-marrow_I-135,bone-marrow,-0.029812938,0.383871133,I,Inspire Us,Random
418,418,bone-marrow_I-136,bone-marrow,-0.08900604,-1.6354587619999998,I,Personal Experiences,Empathy
419,419,bone-marrow_I-137,bone-marrow,-0.160689238,-4.080879237,I,,NaN
420,420,bone-marrow_I-138,bone-marrow,-0.002213694,1.3253994059999998,I,Innovations in Donation,Analogies
421,421,bone-marrow_I-139,bone-marrow,-0.0016152979999999998,1.345813236,I,,NaN
422,422,bone-marrow_I-140,bone-marrow,-0.091051224,-1.70522872,I,Innovations in Donation,Analogies
423,423,bone-marrow_I-141,bone-marrow,-0.009584125,1.073962483,I,Innovations in Donation,Analogies
424,424,bone-marrow_I-142,bone-marrow,-0.057128323,-0.5479734629999999,I,Inspire Us,Random
425,425,bone-marrow_I-143,bone-marrow,-0.019944389,0.720529548,I,Ripple Effects,Analogies
426,426,bone-marrow_I-144,bone-marrow,-0.037895313,0.108146775,I,Ripple Effects,Analogies
427,427,bone-marrow_I-145,bone-marrow,-0.042860592,-0.061240134,I,Innovations in Donation,Analogies
428,428,bone-marrow_I-146,bone-marrow,-0.0771549,-1.231165663,I,Inspire Us,Random
429,429,bone-marrow_I-147,bone-marrow,-0.01593997,0.857137418,I,Inspire Us,Random
430,430,bone-marrow_I-148,bone-marrow,-0.022241278,0.642172841,I,Innovations in Donation,Analogies
431,431,bone-marrow_I-149,bone-marrow,-0.081860474,-1.391692914,I,Inspire Us,Random
432,432,bone-marrow_I-150,bone-marrow,-0.019560775,0.7336162629999999,I,Ripple Effects,Analogies
433,433,bone-marrow_I-151,bone-marrow,-0.060377107,-0.658803378,I,Innovations in Donation,Analogies
434,434,bone-marrow_I-152,bone-marrow,-0.028956544,0.413086401,I,,NaN
435,435,bone-marrow_I-153,bone-marrow,-0.031011746,0.342974685,I,,NaN
436,436,bone-marrow_I-154,bone-marrow,-0.055806981,-0.502896856,I,Inspire Us,Random
437,437,bone-marrow_I-155,bone-marrow,-0.005200008,1.22352346,I,Ripple Effects,Analogies
438,438,bone-marrow_I-156,bone-marrow,-0.08920053,-1.642093646,I,Inspire Us,Random
439,439,bone-marrow_I-157,bone-marrow,-0.056029685,-0.51049424,I,Ripple Effects,Analogies
440,440,bone-marrow_I-158,bone-marrow,-0.019182451,0.74652251,I,Inspire Us,Random
441,441,bone-marrow_I-159,bone-marrow,-0.049214822000000005,-0.278010109,I,,NaN
442,442,bone-marrow_I-160,bone-marrow,-0.004184136,1.25817921,I,Ripple Effects,Analogies
443,443,bone-marrow_I-161,bone-marrow,-0.035462004,0.191157329,I,Ripple Effects,Analogies
444,444,bone-marrow_I-162,bone-marrow,-0.014310496,0.912725747,I,Inspire Us,Random
445,445,bone-marrow_I-163,bone-marrow,-0.045126112,-0.138526734,I,Ripple Effects,Analogies
446,446,bone-marrow_I-164,bone-marrow,-0.043020522,-0.06669604400000001,I,Innovations in Donation,Analogies
447,447,bone-marrow_I-165,bone-marrow,-0.030754918,0.35173618700000003,I,Ripple Effects,Analogies
448,448,bone-marrow_I-166,bone-marrow,-0.009052359,1.092103304,I,Inspire Us,Random
449,449,bone-marrow_I-167,bone-marrow,-0.02149657,0.6675780179999999,I,,NaN
450,450,bone-marrow_I-168,bone-marrow,-0.040123235,0.032142797,I,Ripple Effects,Analogies
451,451,bone-marrow_I-169,bone-marrow,-0.010055804,1.057871503,I,Inspire Us,Random
452,452,bone-marrow_I-170,bone-marrow,-0.086550034,-1.5516738840000002,I,Ripple Effects,Analogies
453,453,bone-marrow_I-171,bone-marrow,-0.006051198000000001,1.194485723,I,Ripple Effects,Analogies
454,454,bone-marrow_I-172,bone-marrow,-0.044711045,-0.124367005,I,Ripple Effects,Analogies
455,455,bone-marrow_I-173,bone-marrow,-0.084317562,-1.475514719,I,Personal Experiences,Empathy
456,456,bone-marrow_I-174,bone-marrow,-0.01176031,0.999723501,I,Innovations in Donation,Analogies
457,457,bone-marrow_I-175,bone-marrow,-0.02913877,0.4068699,I,Innovations in Donation,Analogies
458,458,bone-marrow_I-176,bone-marrow,-0.050066756,-0.307073231,I,Innovations in Donation,Analogies
459,459,bone-marrow_I-177,bone-marrow,-0.041198539,-0.0045404040000000005,I,Ripple Effects,Analogies
460,460,bone-marrow_I-178,bone-marrow,-0.052339886,-0.384619395,I,Innovations in Donation,Analogies
461,461,bone-marrow_I-179,bone-marrow,-0.013945916,0.925163139,I,Innovations in Donation,Analogies
462,462,bone-marrow_I-180,bone-marrow,-0.059365311,-0.624286695,I,Inspire Us,Random
463,463,bone-marrow_I-181,bone-marrow,-0.016941825,0.822959872,I,Ripple Effects,Analogies
464,464,bone-marrow_I-182,bone-marrow,-0.009150605,1.088751709,I,Ripple Effects,Analogies
465,465,bone-marrow_I-183,bone-marrow,-0.035685766,0.183523864,I,Inspire Us,Random
466,466,bone-marrow_I-184,bone-marrow,-0.003654807,1.276236877,I,Innovations in Donation,Analogies
467,467,bone-marrow_I-185,bone-marrow,-0.099108526,-1.980097763,I,Inspire Us,Random
468,468,bone-marrow_I-186,bone-marrow,-0.062352823,-0.726203513,I,Inspire Us,Random
469,469,bone-marrow_I-187,bone-marrow,-0.016298137,0.844918805,I,Inspire Us,Random
470,470,bone-marrow_I-188,bone-marrow,-0.041138369,-0.002487751,I,Personal Experiences,Empathy
471,471,bone-marrow_I-189,bone-marrow,-0.074671155,-1.146434507,I,Innovations in Donation,Analogies
472,472,bone-marrow_I-190,bone-marrow,-0.045540469000000014,-0.152662204,I,,NaN
473,473,bone-marrow_I-191,bone-marrow,-0.063296882,-0.758409395,I,Innovations in Donation,Analogies
474,474,bone-marrow_I-192,bone-marrow,-0.080840828,-1.356908438,I,,NaN
475,475,bone-marrow_I-193,bone-marrow,-0.092175696,-1.743589269,I,Innovations in Donation,Analogies
476,476,bone-marrow_I-194,bone-marrow,-0.053162895,-0.4126957670000001,I,Innovations in Donation,Analogies
477,477,bone-marrow_I-195,bone-marrow,-0.094082403,-1.808635201,I,Inspire Us,Random
478,478,bone-marrow_I-196,bone-marrow,-0.030335258,0.366052591,I,Innovations in Donation,Analogies
479,479,bone-marrow_I-197,bone-marrow,-0.026504872,0.496723434,I,Ripple Effects,Analogies
480,480,bone-marrow_I-198,bone-marrow,-0.065475805,-0.832741792,I,Personal Experiences,Empathy
481,481,bone-marrow_I-199,bone-marrow,-0.002828226,1.304435096,I,Innovations in Donation,Analogies
482,482,bone-marrow_I-200,bone-marrow,-0.014246235,0.914917979,I,Ripple Effects,Analogies
483,483,bone-marrow_I-201,bone-marrow,-0.00215854,1.327280931,I,Inspire Us,Random
484,484,bone-marrow_I-202,bone-marrow,-0.040547857,0.017657137,I,Inspire Us,Random
485,485,bone-marrow_I-203,bone-marrow,-0.011386322,1.012481832,I,Innovations in Donation,Analogies
486,486,bone-marrow_I-204,bone-marrow,-0.008039399000000001,1.126659703,I,Personal Experiences,Empathy
487,487,bone-marrow_I-205,bone-marrow,-0.012296122,0.981444648,I,,NaN
488,488,bone-marrow_I-206,bone-marrow,-0.06816131,-0.92435586,I,Personal Experiences,Empathy
489,489,bone-marrow_I-207,bone-marrow,-0.007089762,1.159055865,I,Inspire Us,Random
490,490,bone-marrow_I-208,bone-marrow,-0.007809017,1.134519001,I,Inspire Us,Random
491,491,bone-marrow_I-209,bone-marrow,-0.041651566,-0.019995103,I,Innovations in Donation,Analogies
492,492,bone-marrow_I-210,bone-marrow,-0.00315105,1.293422184,I,Innovations in Donation,Analogies
493,493,bone-marrow_I-211,bone-marrow,-0.036061795,0.17069591399999998,I,Personal Experiences,Empathy
494,494,bone-marrow_I-212,bone-marrow,-0.069971116,-0.986096079,I,Inspire Us,Random
495,495,bone-marrow_I-213,bone-marrow,-0.029872791,0.381829309,I,Innovations in Donation,Analogies
496,496,bone-marrow_I-214,bone-marrow,-0.003165378,1.2929333790000002,I,Ripple Effects,Analogies
497,497,bone-marrow_I-215,bone-marrow,-0.042955693,-0.06448443,I,Innovations in Donation,Analogies
498,498,bone-marrow_I-216,bone-marrow,-0.007894422,1.131605482,I,,NaN
499,499,bone-marrow_I-217,bone-marrow,-0.037258056,0.129886332,I,Personal Experiences,Empathy
500,500,bone-marrow_I-218,bone-marrow,-0.001656916,1.3443934919999998,I,Ripple Effects,Analogies
501,501,bone-marrow_I-219,bone-marrow,-0.015564379,0.8699504509999999,I,Innovations in Donation,Analogies
502,502,bone-marrow_I-220,bone-marrow,-0.028068093,0.443395259,I,Ripple Effects,Analogies
503,503,bone-marrow_I-221,bone-marrow,-0.004043173,1.262988062,I,Innovations in Donation,Analogies
504,504,bone-marrow_I-222,bone-marrow,-0.088325396,-1.612239067,I,,NaN
505,505,bone-marrow_I-223,bone-marrow,-0.06925086,-0.961525061,I,Innovations in Donation,Analogies
506,506,bone-marrow_I-224,bone-marrow,-0.094270665,-1.815057612,I,Innovations in Donation,Analogies
507,507,bone-marrow_I-225,bone-marrow,-0.07882926,-1.288285263,I,Inspire Us,Random
508,508,bone-marrow_I-226,bone-marrow,-0.033825472,0.246986449,I,Innovations in Donation,Analogies
509,509,bone-marrow_I-227,bone-marrow,-0.033188362,0.26872099,I,Innovations in Donation,Analogies
510,510,bone-marrow_I-228,bone-marrow,-0.031560007,0.324271162,I,Ripple Effects,Analogies
511,511,bone-marrow_I-229,bone-marrow,-0.062271275999999987,-0.7234215959999999,I,Innovations in Donation,Analogies
512,512,bone-marrow_I-230,bone-marrow,-0.048767498,-0.26274996100000003,I,Innovations in Donation,Analogies
513,513,bone-marrow_I-231,bone-marrow,-0.039384583,0.057341403,I,Ripple Effects,Analogies
514,514,bone-marrow_I-232,bone-marrow,-0.015979715,0.855781558,I,Innovations in Donation,Analogies
515,515,bone-marrow_I-233,bone-marrow,-0.024142306,0.5773206670000001,I,Ripple Effects,Analogies
516,516,bone-marrow_I-234,bone-marrow,-0.030277347000000007,0.368028179,I,Inspire Us,Random
517,517,bone-marrow_I-235,bone-marrow,-0.024557035,0.563172487,I,Inspire Us,Random
518,518,bone-marrow_I-236,bone-marrow,-0.04200257,-0.031969325,I,Innovations in Donation,Analogies
519,519,bone-marrow_I-237,bone-marrow,-0.079460955,-1.309835077,I,Innovations in Donation,Analogies
520,520,bone-marrow_I-238,bone-marrow,-0.027858618,0.450541347,I,Inspire Us,Random
521,521,bone-marrow_I-239,bone-marrow,-0.022474912000000003,0.634202614,I,Innovations in Donation,Analogies
522,522,bone-marrow_I-240,bone-marrow,-0.002407621,1.318783716,I,Inspire Us,Random
523,523,bone-marrow_I-241,bone-marrow,-0.027569455,0.460405932,I,Ripple Effects,Analogies
524,524,bone-marrow_I-242,bone-marrow,-0.13264036099999998,-3.124012076,I,,NaN
525,525,bone-marrow_I-243,bone-marrow,-0.083262581,-1.4395247830000002,I,Innovations in Donation,Analogies
526,526,bone-marrow_I-244,bone-marrow,-0.003704364,1.274546261,I,Innovations in Donation,Analogies
527,527,bone-marrow_I-245,bone-marrow,-0.001751195,1.341177218,I,Innovations in Donation,Analogies
528,528,bone-marrow_I-246,bone-marrow,-0.08031827400000001,-1.339081895,I,Inspire Us,Random
529,529,bone-marrow_I-247,bone-marrow,-0.05785657900000001,-0.572817411,I,,NaN
530,530,bone-marrow_I-248,bone-marrow,-0.033183766,0.268877768,I,,NaN
531,531,bone-marrow_I-249,bone-marrow,-0.104351467,-2.158956903,I,Innovations in Donation,Analogies
532,532,bone-marrow_I-250,bone-marrow,-0.029872122,0.381852127,I,Innovations in Donation,Analogies
533,533,bone-marrow_I-251,bone-marrow,-0.073338764,-1.100980941,I,,NaN
534,534,bone-marrow_I-252,bone-marrow,-0.060564568,-0.6651984999999999,I,Innovations in Donation,Analogies
535,535,bone-marrow_I-253,bone-marrow,-0.067596651,-0.905092902,I,Innovations in Donation,Analogies
536,536,bone-marrow_I-254,bone-marrow,-0.040288161,0.026516473,I,Inspire Us,Random
537,537,bone-marrow_I-255,bone-marrow,-0.061806965,-0.707581976,I,Inspire Us,Random
538,538,bone-marrow_I-256,bone-marrow,-0.110133242,-2.356197981,I,Personal Experiences,Empathy
539,539,bone-marrow_I-257,bone-marrow,-0.015346597,0.87737992,I,Ripple Effects,Analogies
540,540,bone-marrow_I-258,bone-marrow,-0.047449172000000005,-0.217776247,I,Ripple Effects,Analogies
541,541,bone-marrow_I-259,bone-marrow,-0.014075569,0.92074011,I,Personal Experiences,Empathy
542,542,bone-marrow_I-260,bone-marrow,-0.028318849,0.434840922,I,Innovations in Donation,Analogies
543,543,bone-marrow_I-261,bone-marrow,-0.025096996,0.544752097,I,Ripple Effects,Analogies
544,544,bone-marrow_I-262,bone-marrow,-0.057218651,-0.55105495,I,Innovations in Donation,Analogies
545,545,bone-marrow_I-263,bone-marrow,-0.05633875,-0.52103776,I,,NaN
546,546,bone-marrow_I-264,bone-marrow,-0.018229438,0.779033871,I,Ripple Effects,Analogies
547,547,bone-marrow_I-265,bone-marrow,-0.037255561,0.129971429,I,Ripple Effects,Analogies
548,548,bone-marrow_I-266,bone-marrow,-0.003543673,1.280028143,I,,NaN
549,549,bone-marrow_I-267,bone-marrow,-0.002663697,1.310047868,I,Innovations in Donation,Analogies
550,550,bone-marrow_I-268,bone-marrow,-0.049824833,-0.298820183,I,Innovations in Donation,Analogies
551,551,bone-marrow_I-269,bone-marrow,-0.02395912,0.5835699120000001,I,Ripple Effects,Analogies
552,552,bone-marrow_I-270,bone-marrow,-0.069021394,-0.953697012,I,Innovations in Donation,Analogies
553,553,bone-marrow_I-271,bone-marrow,-0.002547458,1.314013284,I,Inspire Us,Random
554,554,bone-marrow_I-272,bone-marrow,-0.002601012,1.312186328,I,Innovations in Donation,Analogies
